Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Age,Education level,Location,Nature,Reporting Type,Sex,Type of skill,Units
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2014,3.25256,2014,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2014,58.72562,2014,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2014,2.85591,2014,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2014,45.76606,2014,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2014,2.44551,2014,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2015,18.21059,2015,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2015,58.92289,2015,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2015,3.17086,2015,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2015,51.88172,2015,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2015,20.38336,2015,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2015,22.63962,2015,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2015,2.50715,2015,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2015,45.16654,2015,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2015,2.84441,2015,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2016,50.96934,2016,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2016,22.03616,2016,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2016,19.68128,2016,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2016,17.41357,2016,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2016,2.49991,2016,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2016,58.0221,2016,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2016,2.38289,2016,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2016,44.24505,2016,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2016,2.26216,2016,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2017,16.78764,2017,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2017,58.31232,2017,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2017,2.17786,2017,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2017,50.62183,2017,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2017,19.26943,2017,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2017,21.84394,2017,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2017,1.97716,2017,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2017,43.29193,2017,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2017,2.07901,2017,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2018,50.80151,2018,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2018,21.66272,2018,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2018,19.01662,2018,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2018,16.45225,2018,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2018,2.13712,2018,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2018,58.73853,2018,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2018,2.08421,2018,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2018,43.22923,2018,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2018,2.02972,2018,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2019,16.27003,2019,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2019,57.85091,2019,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2019,50.80373,2019,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",275,Palestine,2019,1.91449,2019,,,,,PSE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
